repo_name,file_name,smell_code,type,level,year,file_size,loc,owner_type,language,size,base_image_full,base_image
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3059,DL,info,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3059,DL,info,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3042,DL,warning,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3013,DL,warning,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3015,DL,info,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3008,DL,warning,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3059,DL,info,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL4006,DL,warning,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3059,DL,info,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3027,DL,warning,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3059,DL,info,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3008,DL,warning,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3059,DL,info,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3027,DL,warning,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3059,DL,info,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3013,DL,warning,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3059,DL,info,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3042,DL,warning,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
singingwolfboy/openedx-webhooks,singingwolfboy/openedx-webhooks/Dockerfile,DL3059,DL,info,2021,1079,37,Organization,Python,1564,ubuntu:focal,ubuntu
siom/siom,siom/siom/.devcontainerDockerfile,DL3008,DL,warning,2021,1795,23,Organization,Python,234,mcr.microsoft.com/vscode/devcontainers/base:0.202.0-ubuntu-18.04,mcr.microsoft.com/vscode/devcontainers/base
siom/siom,siom/siom/.devcontainerDockerfile,DL3015,DL,info,2021,1795,23,Organization,Python,234,mcr.microsoft.com/vscode/devcontainers/base:0.202.0-ubuntu-18.04,mcr.microsoft.com/vscode/devcontainers/base
siom/siom,siom/siom/.devcontainerDockerfile,DL3009,DL,info,2021,1795,23,Organization,Python,234,mcr.microsoft.com/vscode/devcontainers/base:0.202.0-ubuntu-18.04,mcr.microsoft.com/vscode/devcontainers/base
siom/siom,siom/siom/.devcontainerDockerfile,DL3004,DL,error,2021,1795,23,Organization,Python,234,mcr.microsoft.com/vscode/devcontainers/base:0.202.0-ubuntu-18.04,mcr.microsoft.com/vscode/devcontainers/base
siom/siom,siom/siom/.devcontainerDockerfile,DL3042,DL,warning,2021,1795,23,Organization,Python,234,mcr.microsoft.com/vscode/devcontainers/base:0.202.0-ubuntu-18.04,mcr.microsoft.com/vscode/devcontainers/base
sirixdb/sirix,sirixdb/sirix/Dockerfile,DL3018,DL,warning,2021,1357,19,Organization,Java,75435,gradle:jdk17-alpine,gradle
sj26/mailcatcher,sj26/mailcatcher/Dockerfile,DL4000,DL,error,2021,329,9,User,Ruby,966,ruby:2.7-alpine,ruby
sj26/mailcatcher,sj26/mailcatcher/Dockerfile,DL3018,DL,warning,2021,329,9,User,Ruby,966,ruby:2.7-alpine,ruby
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,DL3006,DL,warning,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,DL3029,DL,warning,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,DL3018,DL,warning,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,SC2091,SC,warning,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,DL3018,DL,warning,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,SC2091,SC,warning,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,DL3018,DL,warning,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,DL3047,DL,info,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,DL3059,DL,info,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,SC2091,SC,warning,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,DL3059,DL,info,2021,2573,62,User,C,330,scratch,scratch
sjinks/ssh-honeypotd,sjinks/ssh-honeypotd/Dockerfile,SC2091,SC,warning,2021,2573,62,User,C,330,scratch,scratch
sjparkinson/isitup,sjparkinson/isitup/.devcontainerDockerfile,DL3008,DL,warning,2021,961,6,User,PHP,1119,mcr.microsoft.com/vscode/devcontainers/php:0-${VARIANT},mcr.microsoft.com/vscode/devcontainers/php
sjparkinson/isitup,sjparkinson/isitup/.devcontainerDockerfile,DL3009,DL,info,2021,961,6,User,PHP,1119,mcr.microsoft.com/vscode/devcontainers/php:0-${VARIANT},mcr.microsoft.com/vscode/devcontainers/php
sjparkinson/isitup,sjparkinson/isitup/.devcontainerDockerfile,DL3015,DL,info,2021,961,6,User,PHP,1119,mcr.microsoft.com/vscode/devcontainers/php:0-${VARIANT},mcr.microsoft.com/vscode/devcontainers/php
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3013,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3042,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3009,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3020,DL,error,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3003,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3042,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3003,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3003,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3042,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3003,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3042,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3003,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3042,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3042,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3003,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3047,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3042,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3059,DL,info,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3042,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/meqtrees-cattery,ska-sa/meqtrees-cattery/Dockerfile,DL3013,DL,warning,2021,2139,58,Organization,Python,86104,kernsuite/base:5,kernsuite/base
ska-sa/tigger,ska-sa/tigger/Dockerfile,DL3020,DL,error,2021,1949,27,Organization,Python,4070,kernsuite/base:7,kernsuite/base
ska-sa/tigger,ska-sa/tigger/Dockerfile,DL3027,DL,warning,2021,1949,27,Organization,Python,4070,kernsuite/base:7,kernsuite/base
ska-sa/tigger,ska-sa/tigger/Dockerfile,SC2028,SC,info,2021,1949,27,Organization,Python,4070,kernsuite/base:7,kernsuite/base
ska-sa/tigger,ska-sa/tigger/Dockerfile,DL4006,DL,warning,2021,1949,27,Organization,Python,4070,kernsuite/base:7,kernsuite/base
ska-sa/tigger,ska-sa/tigger/Dockerfile,DL3025,DL,warning,2021,1949,27,Organization,Python,4070,kernsuite/base:7,kernsuite/base
skiwi2/GithubHookSEChatService,skiwi2/GithubHookSEChatService/duga-ktorDockerfile,DL3020,DL,error,2021,347,14,User,Groovy,1475,openjdk:11-jre,openjdk
skiwi2/GithubHookSEChatService,skiwi2/GithubHookSEChatService/duga-ktorDockerfile,DL3025,DL,warning,2021,347,14,User,Groovy,1475,openjdk:11-jre,openjdk
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3016,DL,warning,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3020,DL,error,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3003,DL,warning,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3003,DL,warning,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3020,DL,error,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3004,DL,error,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3003,DL,warning,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3009,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3008,DL,warning,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3015,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3009,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3015,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3008,DL,warning,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3009,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3015,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3008,DL,warning,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3047,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3047,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3059,DL,info,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3042,DL,warning,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3013,DL,warning,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3020,DL,error,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3020,DL,error,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3020,DL,error,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3020,DL,error,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3020,DL,error,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3020,DL,error,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3020,DL,error,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slash-testing/backslash,slash-testing/backslash/dockerDockerfile,DL3003,DL,warning,2021,2022,46,Organization,Python,7949,ubuntu:16.04,ubuntu
slp/Telegram-FOSS,slp/Telegram-FOSS/Dockerfile,DL3003,DL,warning,2021,1759,26,Organization,Java,352531,gradle:7.0.2-jdk11,gradle
slp/Telegram-FOSS,slp/Telegram-FOSS/Dockerfile,DL3059,DL,info,2021,1759,26,Organization,Java,352531,gradle:7.0.2-jdk11,gradle
slp/Telegram-FOSS,slp/Telegram-FOSS/Dockerfile,DL4006,DL,warning,2021,1759,26,Organization,Java,352531,gradle:7.0.2-jdk11,gradle
slp/Telegram-FOSS,slp/Telegram-FOSS/Dockerfile,DL3059,DL,info,2021,1759,26,Organization,Java,352531,gradle:7.0.2-jdk11,gradle
slp/Telegram-FOSS,slp/Telegram-FOSS/Dockerfile,DL3059,DL,info,2021,1759,26,Organization,Java,352531,gradle:7.0.2-jdk11,gradle
slp/Telegram-FOSS,slp/Telegram-FOSS/Dockerfile,DL3059,DL,info,2021,1759,26,Organization,Java,352531,gradle:7.0.2-jdk11,gradle
slp/Telegram-FOSS,slp/Telegram-FOSS/Dockerfile,DL3059,DL,info,2021,1759,26,Organization,Java,352531,gradle:7.0.2-jdk11,gradle
slp/Telegram-FOSS,slp/Telegram-FOSS/Dockerfile,DL3025,DL,warning,2021,1759,26,Organization,Java,352531,gradle:7.0.2-jdk11,gradle
smashwilson/pushbot,smashwilson/pushbot/Dockerfile,DL3018,DL,warning,2021,513,15,User,JavaScript,3133,node:16.1.0-alpine,node
smashwilson/pushbot,smashwilson/pushbot/Dockerfile,DL3016,DL,warning,2021,513,15,User,JavaScript,3133,node:16.1.0-alpine,node
smashwilson/pushbot,smashwilson/pushbot/Dockerfile,DL3059,DL,info,2021,513,15,User,JavaScript,3133,node:16.1.0-alpine,node
smashwilson/pushbot,smashwilson/pushbot/Dockerfile,DL3059,DL,info,2021,513,15,User,JavaScript,3133,node:16.1.0-alpine,node
smashwilson/pushbot,smashwilson/pushbot/Dockerfile,DL3059,DL,info,2021,513,15,User,JavaScript,3133,node:16.1.0-alpine,node
smashwilson/pushbot,smashwilson/pushbot/Dockerfile,DL3020,DL,error,2021,513,15,User,JavaScript,3133,node:16.1.0-alpine,node
smashwilson/pushbot,smashwilson/pushbot/Dockerfile,DL3020,DL,error,2021,513,15,User,JavaScript,3133,node:16.1.0-alpine,node
smashwilson/pushbot,smashwilson/pushbot/Dockerfile,DL3020,DL,error,2021,513,15,User,JavaScript,3133,node:16.1.0-alpine,node
smerrill/vagrant-gatling-rsync,smerrill/vagrant-gatling-rsync/exampledockerDockerfile,DL4000,DL,error,2021,1378,24,User,Ruby,74,ubuntu:20.04,ubuntu
smerrill/vagrant-gatling-rsync,smerrill/vagrant-gatling-rsync/exampledockerDockerfile,DL3008,DL,warning,2021,1378,24,User,Ruby,74,ubuntu:20.04,ubuntu
smicallef/spiderfoot,smicallef/spiderfoot/Dockerfile,DL3018,DL,warning,2021,2779,37,User,Python,15885,alpine:3.13.0,alpine
smicallef/spiderfoot,smicallef/spiderfoot/Dockerfile,DL3059,DL,info,2021,2779,37,User,Python,15885,alpine:3.13.0,alpine
smicallef/spiderfoot,smicallef/spiderfoot/Dockerfile,DL3045,DL,warning,2021,2779,37,User,Python,15885,alpine:3.13.0,alpine
smicallef/spiderfoot,smicallef/spiderfoot/Dockerfile,DL3059,DL,info,2021,2779,37,User,Python,15885,alpine:3.13.0,alpine
smicallef/spiderfoot,smicallef/spiderfoot/Dockerfile,DL3042,DL,warning,2021,2779,37,User,Python,15885,alpine:3.13.0,alpine
smicallef/spiderfoot,smicallef/spiderfoot/Dockerfile,DL3013,DL,warning,2021,2779,37,User,Python,15885,alpine:3.13.0,alpine
smicallef/spiderfoot,smicallef/spiderfoot/Dockerfile,DL3059,DL,info,2021,2779,37,User,Python,15885,alpine:3.13.0,alpine
smicallef/spiderfoot,smicallef/spiderfoot/Dockerfile,DL3042,DL,warning,2021,2779,37,User,Python,15885,alpine:3.13.0,alpine
smicallef/spiderfoot,smicallef/spiderfoot/Dockerfile,DL3059,DL,info,2021,2779,37,User,Python,15885,alpine:3.13.0,alpine
smicallef/spiderfoot,smicallef/spiderfoot/Dockerfile,DL3018,DL,warning,2021,2779,37,User,Python,15885,alpine:3.13.0,alpine
snakeleon/YouCompleteMe-x64,snakeleon/YouCompleteMe-x64/testdockerciimageDockerfile,DL3005,DL,error,2021,2006,51,User,Python,372631,ubuntu:20.04,ubuntu
snakeleon/YouCompleteMe-x64,snakeleon/YouCompleteMe-x64/testdockerciimageDockerfile,DL3009,DL,info,2021,2006,51,User,Python,372631,ubuntu:20.04,ubuntu
snakeleon/YouCompleteMe-x64,snakeleon/YouCompleteMe-x64/testdockerciimageDockerfile,DL3008,DL,warning,2021,2006,51,User,Python,372631,ubuntu:20.04,ubuntu
snakeleon/YouCompleteMe-x64,snakeleon/YouCompleteMe-x64/testdockerciimageDockerfile,DL3059,DL,info,2021,2006,51,User,Python,372631,ubuntu:20.04,ubuntu
snakeleon/YouCompleteMe-x64,snakeleon/YouCompleteMe-x64/testdockerciimageDockerfile,DL3003,DL,warning,2021,2006,51,User,Python,372631,ubuntu:20.04,ubuntu
snakeleon/YouCompleteMe-x64,snakeleon/YouCompleteMe-x64/testdockerciimageDockerfile,SC2086,SC,info,2021,2006,51,User,Python,372631,ubuntu:20.04,ubuntu
snakeleon/YouCompleteMe-x64,snakeleon/YouCompleteMe-x64/testdockerciimageDockerfile,SC2086,SC,info,2021,2006,51,User,Python,372631,ubuntu:20.04,ubuntu
sndsgd/sndsgd-util,sndsgd/sndsgd-util/Dockerfile,DL3008,DL,warning,2021,975,29,User,PHP,259,debian:bullseye-slim,debian
sndsgd/sndsgd-util,sndsgd/sndsgd-util/Dockerfile,DL3047,DL,info,2021,975,29,User,PHP,259,debian:bullseye-slim,debian
snmsts/roswell,snmsts/roswell/scriptsDockerdebDockerfile,DL3008,DL,warning,2021,573,10,Organization,Common Lisp,3164,ubuntu:18.04,ubuntu
snmsts/roswell,snmsts/roswell/scriptsDockerdebDockerfile,DL3015,DL,info,2021,573,10,Organization,Common Lisp,3164,ubuntu:18.04,ubuntu
snmsts/roswell,snmsts/roswell/scriptsDockerdebDockerfile,DL3059,DL,info,2021,573,10,Organization,Common Lisp,3164,ubuntu:18.04,ubuntu
snmsts/roswell,snmsts/roswell/scriptsDockerdebDockerfile,DL3059,DL,info,2021,573,10,Organization,Common Lisp,3164,ubuntu:18.04,ubuntu
snmsts/roswell,snmsts/roswell/scriptsDockerdebDockerfile,DL3059,DL,info,2021,573,10,Organization,Common Lisp,3164,ubuntu:18.04,ubuntu
snmsts/roswell,snmsts/roswell/scriptsDockerdebDockerfile,DL3059,DL,info,2021,573,10,Organization,Common Lisp,3164,ubuntu:18.04,ubuntu
snmsts/roswell,snmsts/roswell/scriptsDockermusl64Dockerfile,DL3003,DL,warning,2021,326,7,Organization,Common Lisp,3164,alpine:3.13,alpine
snmsts/roswell,snmsts/roswell/scriptsDockermusl64Dockerfile,DL3018,DL,warning,2021,326,7,Organization,Common Lisp,3164,alpine:3.13,alpine
snmsts/roswell,snmsts/roswell/scriptsDockermusl64Dockerfile,SC2164,SC,warning,2021,326,7,Organization,Common Lisp,3164,alpine:3.13,alpine
snowplow/snowplow-python-tracker,snowplow/snowplow-python-tracker/Dockerfile,DL3032,DL,warning,2021,650,14,Organization,Python,415,centos:8,centos
snowplow/snowplow-python-tracker,snowplow/snowplow-python-tracker/Dockerfile,DL3033,DL,warning,2021,650,14,Organization,Python,415,centos:8,centos
